"ID","Title","Organisation ID","Organisation Name","Organisation Profile","Posted By - Name","Posted By - Profile","Short description","Location","Remote work allowed","Benefits","Workplace type","Description","Seniority level","Under 10 applications","Job functions","Date posted","Date expires","Industry","Source domain","Easy apply","Job type","Industry","Link"
"4232572700","DevOps Engineer","b3JnOjc2ODMzODEw","Somewhere","https://www.linkedin.com/company/somewhere/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4232572700"
"4217075662","Senior Data Engineer","b3JnOjExMjkxMTk=","Yassir","https://www.linkedin.com/company/yassir/life","","","-","Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4217075662"
"4229417303","Essbase Developer (Hyperion)","b3JnOjI0Mzc4MQ==","FNB South Africa","https://www.linkedin.com/company/fnbsa/life","","","-","Johannesburg, Gauteng, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4229417303"
"4213342711","Release Deployment Graduate","b3JnOjI3ODM2NjAy","CSG","https://www.linkedin.com/company/csg-/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4213342711"
"4243919961","Software Engineers - Cape Town Tech Hub","b3JnOjI0NDg4","LexisNexis","https://www.linkedin.com/company/lexisnexis/life","","","-","Cape Town, Western Cape, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4243919961"
"4237207325","Junior Cloud Engineer & Full Stack Developer","b3JnOjI0MjE5NTM3MA==","Blue Pearl","https://www.linkedin.com/company/bluepearlconsulting/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4237207325"
"4224724934","Software Engineer, Senior","b3JnOjc5MTIzMQ==","Penn Medicine Lancaster General Health","https://www.linkedin.com/company/lancaster-general-health/life","","","-","Matatiele, Eastern Cape, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4224724934"
"4223841817","Automation Quality Assurance Engineer","b3JnOjgxMTY2ODU0","Scytale","https://www.linkedin.com/company/scytale-ai/life","","","-","Johannesburg, Gauteng, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4223841817"
"4195336272","Software Development Engineer","b3JnOjEzNzM4NzYw","Amazon Web Services (AWS)","https://www.linkedin.com/company/amazon-web-services/life","","","-","Cape Town, Western Cape, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4195336272"
"4211600049","Account Cloud Engineer - SMB (1)","b3JnOjYwMjM=","Oracle","https://www.linkedin.com/company/oracle/life","","","-","Johannesburg, Gauteng, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4211600049"
"4243341979","Technical Lead (DBN)","b3JnOjk2Njc0MjM2","BETSoftware","https://www.linkedin.com/company/betsoftware/life","","","-","Umhlanga, KwaZulu-Natal, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4243341979"
"4226978476","AI Engineer","b3JnOjE2Njk4ODEyOA==","Capitec Client Care","https://www.linkedin.com/company/capitechelpcenter/life","","","-","Stellenbosch, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4226978476"
"4187214743","AI Engineer","b3JnOjUwNjQ3ODM=","Reverside","https://www.linkedin.com/company/reverside-software-solutions/life","","","-","Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4187214743"
"4238536567","DevOps Engineer","b3JnOjIxODAzNTIyMA==","Hire Far Out","https://www.linkedin.com/company/hire-far-out/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4238536567"
"4191119452","Experienced Software Engineer","b3JnOjYyMTc=","Automattic","https://www.linkedin.com/company/automattic/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4191119452"
"4247760602","Intermediate JavaScript Software Engineer","b3JnOjI3Nzg1Mjg=","Entelect","https://www.linkedin.com/company/entelect/life","","","-","City of Johannesburg, Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4247760602"
"4238790035","Senior Cyber Detection Engineer","b3JnOjE0MTU0OQ==","A.P. Moller - Maersk","https://www.linkedin.com/company/maersk-group/life","","","-","Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4238790035"
"4224826065","Solutions Engineer - Service Provider","b3JnOjYwMDc=","Cisco","https://www.linkedin.com/company/cisco/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4224826065"
"4240658817","Software Engineer (Pressure Control Equipment)","b3JnOjU3Mzg=","NOV","https://www.linkedin.com/company/novglobal/life","","","-","Port Elizabeth, Eastern Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4240658817"
"4167559231","Developer","b3JnOjIwNzM3OQ==","Network International","https://www.linkedin.com/company/network-international/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4167559231"
"4231733128","Engineering Specialist – AI Trainer","b3JnOjUwMTc1MzM0MA==","Invisible Expert Marketplace","https://www.linkedin.com/company/invisible-expert-marketplace/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4231733128"
"4132357704","Senior Software Engineer, Windows Desktop App","b3JnOjgwMTUzOA==","DuckDuckGo","https://www.linkedin.com/company/duck-duck-go/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4132357704"
"4236673688","Senior Software Engineer","b3JnOjE3NDU0NQ==","JUMO","https://www.linkedin.com/company/jumo-world/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4236673688"
"4178503507","Sr Software Engineer","b3JnOjE2OTg0Mg==","ACI Worldwide","https://www.linkedin.com/company/aci-worldwide/life","","","-","City of Cape Town, Western Cape, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4178503507"
"4235356473","Software Engineer: Back-End","b3JnOjE5NzY3NjE=","Capitec","https://www.linkedin.com/company/capitec-bank/life","","","-","Stellenbosch, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4235356473"
"4200658507","Principal Engineer","b3JnOjI0NDA5MQ==","SPAN Digital Innovation","https://www.linkedin.com/company/span-digital-innovation/life","","","-","Cape Town, Western Cape, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4200658507"
"4239694079","SATIC - Mulesoft Developer (Manager)","b3JnOjgwNTQwOTg3","PwC Careers Africa","https://www.linkedin.com/company/pwc-careers-africa/life","","","-","Johannesburg Metropolitan Area (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4239694079"
"4235446610","Software Engineer","b3JnOjEzMDMzMjY3Ng==","NCR Atleos","https://www.linkedin.com/company/ncratleos/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4235446610"
"4014337664","Principal Statistical Programmer - FSP (Remote)","b3JnOjI0NjE3OQ==","Cytel","https://www.linkedin.com/company/cytel/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4014337664"
"4234213768","AI Developer (Multi-Agent Systems & RAG Architect)","b3JnOjI2NDU2Nzg4","team5pm","https://www.linkedin.com/company/team5pm/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4234213768"
"4243331151","Senior Ab Initio Developer","b3JnOjI0Mjc5Nw==","Nedbank","https://www.linkedin.com/company/nedbank/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4243331151"
"1486293156","Software Developer","b3JnOjM2NDM1MTg=","BSG","https://www.linkedin.com/company/bsg/life","","","-","Johannesburg Metropolitan Area","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/1486293156"
"4236145018","C# Software Engineer","b3JnOjU1NzM4Ng==","Xceptor","https://www.linkedin.com/company/xceptor/life","","","-","Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4236145018"
"4242070586","Software Engineer","b3JnOjE0MzQyNjU3Mg==","Windsurf","https://www.linkedin.com/company/windsurf/life","","","-","Mafube, Free State, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4242070586"
"4234844088","South Africa Solution Engineer PV/ BESS","b3JnOjk0NDU1NTEx","Sungrow Southern Africa","https://www.linkedin.com/company/sungrow-southern-africa/life","","","-","Sandton, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4234844088"
"4208422812","Senior Backend Engineer","b3JnOjk5OTkw","Motorola Solutions","https://www.linkedin.com/company/motorolasolutions/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4208422812"
"4068291042","Data Engineer","b3JnOjE5NzY4MTk=","Ozow","https://www.linkedin.com/company/ozowsecurepayments/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4068291042"
"4100073897","Platform and Compute Engineer","b3JnOjkxMjk0Mjc0","All jobs","https://www.linkedin.com/company/all-jobs-usa/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4100073897"
"4181901745","Site Reliability Engineer","b3JnOjMwMjIxNjk=","Olarm","https://www.linkedin.com/company/olarmtech/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4181901745"
"4217383276","DevOps Engineer","b3JnOjExMjY4NzE=","Elixirr Digital","https://www.linkedin.com/company/elixirrdigitalcom/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4217383276"
"4190577983","DevOps Engineer III","b3JnOjE5NzY3NjE=","Capitec","https://www.linkedin.com/company/capitec-bank/life","","","-","Stellenbosch, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4190577983"
"4233272363","Software Engineer - Data Infrastructure","b3JnOjEyMzYxOA==","Canonical","https://www.linkedin.com/company/canonical/life","","","-","Cape Town, Western Cape, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4233272363"
"4226289586","Senior Cloud Data Engineer","b3JnOjI0MDgyMTc=","Liquid Thought","https://www.linkedin.com/company/liquid-thought/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4226289586"
"4169379567","Intermediate Systems Engineer (DBN)","b3JnOjk2Njc0MjM2","BETSoftware","https://www.linkedin.com/company/betsoftware/life","","","-","Umhlanga, KwaZulu-Natal, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4169379567"
"4200129923","Verification & Validation Engineer","b3JnOjEzNDMyNDE=","Thales Aerospace Communications","https://www.linkedin.com/company/thales-aerospace-communications/life","","","-","City of Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4200129923"
"4240033378","Solutions Engineering Intern","b3JnOjI0MDQ1Njc=","Vera Solutions | Tech For Good","https://www.linkedin.com/company/verasolutionsglobal/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4240033378"
"4117242363","Python Developer, Kazang Connect – Cape Town","b3JnOjE5NzUwMDg=","Connect Group South Africa","https://www.linkedin.com/company/connectwithus/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4117242363"
"4251048556","Automation Test Engineer","b3JnOjIzMjExNjY5","Air Chefs","https://www.linkedin.com/company/air-chefs/life","","","-","Stellenbosch, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251048556"
"4251406662","Data Engineer - Snowflake","b3JnOjE0MzE5Mjk=","Lumenalta","https://www.linkedin.com/company/lumenalta/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251406662"
"4097603758","Senior Software Engineer III","b3JnOjE1MDg2MDI=","impact.com","https://www.linkedin.com/company/impactdotcom/life","","","-","Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4097603758"
"4241014410","AI Engineer","b3JnOjQzMzM2Mjk=","HyperionDev","https://www.linkedin.com/company/hyperion-development-south-africa/life","","","-","Johannesburg, Gauteng, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4241014410"
"4237583657","Intermediate to Senior Python Developer","b3JnOjI0MzIyNA==","DVT","https://www.linkedin.com/company/dvt/life","","","-","Johannesburg, Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4237583657"
"4249797488","Developer","b3JnOjUwNjUxNDg=","Nova Life","https://www.linkedin.com/company/nova-life/life","","","-","Roodepoort, Gauteng, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249797488"
"4230978394","Software Engineer","b3JnOjEyMzY0MQ==","Confluence","https://www.linkedin.com/company/confluence-technologies/life","","","-","Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4230978394"
"4248473536","Full Stack Engineer","b3JnOjYxMTUwNTYz","Mission.dev","https://www.linkedin.com/company/mission-dev/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4248473536"
"4237204458","ServiceNow Developer","b3JnOjI0MjE5NTM3MA==","Blue Pearl","https://www.linkedin.com/company/bluepearlconsulting/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4237204458"
"4237366406","Software Development Engineer","b3JnOjEzNzM4NzYw","Amazon Web Services (AWS)","https://www.linkedin.com/company/amazon-web-services/life","","","-","Cape Town, Western Cape, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4237366406"
"4133379977","Senior Planning Developer (Senior Oracle Developer)","b3JnOjI0Mjc5MQ==","TFG (The Foschini Group)","https://www.linkedin.com/company/foschini/life","","","-","Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4133379977"
"4232565437","Back End Developer","b3JnOjc2ODMzODEw","Somewhere","https://www.linkedin.com/company/somewhere/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4232565437"
"4049921704","Associate Analyst Developer","b3JnOjE3MzU1OQ==","FNZ","https://www.linkedin.com/company/fnz/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4049921704"
"4243596735","Mulesoft Developer","b3JnOjgwNTQwOTg3","PwC Careers Africa","https://www.linkedin.com/company/pwc-careers-africa/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4243596735"
"4226404704","Test Manager","b3JnOjk0MjkyNDUx","Circana","https://www.linkedin.com/company/wearecircana/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4226404704"
"4210885385","Senior DevOps Engineer","b3JnOjUwNjU1NDk=","Lula","https://www.linkedin.com/company/weare-lula/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4210885385"
"4235966175","Python Developer","b3JnOjExMTk3MDI3NA==","Indomidas Advertising Pvt. Ltd.","https://www.linkedin.com/company/indomidas/life","","","-","Stellenbosch, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4235966175"
"4240431275","C# Integration Developer","b3JnOjI3NzczOTE=","Network Recruitment","https://www.linkedin.com/company/network-recruitment/life","","","-","Johannesburg Metropolitan Area (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4240431275"
"4244675397","Developer","b3JnOjI0Mzc4MQ==","FNB South Africa","https://www.linkedin.com/company/fnbsa/life","","","-","Johannesburg, Gauteng, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4244675397"
"4209632971","Senior Software Engineer","b3JnOjg5NjA5","The Rank Group plc","https://www.linkedin.com/company/rank-group/life","","","-","Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4209632971"
"4239534136","Security Engineer","b3JnOjExMTEyOA==","Tenable","https://www.linkedin.com/company/tenableinc/life","","","-","Johannesburg, Gauteng, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4239534136"
"4212205031","Salesforce Developer","b3JnOjUwNjQ3ODM=","Reverside","https://www.linkedin.com/company/reverside-software-solutions/life","","","-","Gauteng, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4212205031"
"4224823581","Solutions Engineer - Service Provider","b3JnOjYwMDc=","Cisco","https://www.linkedin.com/company/cisco/life","","","-","Midrand, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4224823581"
"4208042832","Cloud Engineer","b3JnOjQ3MjEwMTAy","Itass","https://www.linkedin.com/company/itass/life","","","-","Amersfoort, Mpumalanga, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4208042832"
"4125877663","Senior Software Engineer (Front-end)","b3JnOjEzMjMzNw==","DigiOutsource","https://www.linkedin.com/company/digioutsource/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4125877663"
"4247321534","Ruby on Rails Developer - Fully Remote - EU - Startup with in hypergrowth mode!","b3JnOjI0OTAxMA==","Opus Recruitment Solutions","https://www.linkedin.com/company/opus-recruitment-solutions/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4247321534"
"4240083739","Senior Software Engineer","b3JnOjM2ODM2ODk=","LexisNexis Legal","https://www.linkedin.com/company/lexisnexislegal/life","","","-","City of Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4240083739"
"4224102639","Software Developer - Java - Intermediate","b3JnOjE3Mzk1MTE2","Electrum","https://www.linkedin.com/company/electrum-software/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4224102639"
"4236211002","Software Engineer","b3JnOjQyNDk5NDYyMg==","Pillangó Placements","https://www.linkedin.com/company/pillango-placements/life","","","-","Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4236211002"
"4235948394","Software Engineer","b3JnOjQ2NzE2Nzk=","JMR Software PTY LTD","https://www.linkedin.com/company/jmr/life","","","-","Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4235948394"
"4242068823","Software Engineer, ML Research","b3JnOjE0MzQyNjU3Mg==","Windsurf","https://www.linkedin.com/company/windsurf/life","","","-","Mafube, Free State, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4242068823"
"4125548102","Senior Developer","b3JnOjIwNzM3OQ==","Network International","https://www.linkedin.com/company/network-international/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4125548102"
"4224602652","Senior Software Engineer (Curriculum)","b3JnOjg2NTQ4Njgy","Miaplaza, Inc.","https://www.linkedin.com/company/miaplaza/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4224602652"
"4240026539","Senior Fulltsack Developer (Contract)","b3JnOjIzMzY3NjczOQ==","Inspired Xpert","https://www.linkedin.com/company/inspired-xpert/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4240026539"
"4147749667","Lead Software Engineer, Back End – L5 (Bangkok based – Relocation provided)","b3JnOjQ3Mjg3","Agoda","https://www.linkedin.com/company/agoda/life","","","-","Johannesburg, Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4147749667"
"4224178945","Blockchain Engineer","b3JnOjEwODQwMzA2","MoonPay","https://www.linkedin.com/company/moonpay/life","","","-","City of Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4224178945"
"4190925414","Software Engineer: Front-End","b3JnOjE2Njk4ODEyOA==","Capitec Client Care","https://www.linkedin.com/company/capitechelpcenter/life","","","-","Stellenbosch, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4190925414"
"4208032286","Senior Frontend (React) Engineer","b3JnOjk5OTkw","Motorola Solutions","https://www.linkedin.com/company/motorolasolutions/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4208032286"
"4233948139","Principal Full Stack Engineer (Java & React)","b3JnOjkxOTQ0","DigiCert","https://www.linkedin.com/company/digicert-inc-/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4233948139"
"4252047458","Freelance Software Developer (Javascript - Typescript) - AI Tutor","b3JnOjE3OTYzOTA4Mg==","Mindrift","https://www.linkedin.com/company/mindrift-ai/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4252047458"
"4251604852","Senior Code Reviewer for LLM Data Training (C++)","b3JnOjUxNzc0MjkzNw==","SME Work","https://www.linkedin.com/company/sme-work/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251604852"
"4251416646","Senior Golang Engineer","b3JnOjE0MzE5Mjk=","Lumenalta","https://www.linkedin.com/company/lumenalta/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251416646"
"4251045913","Software Engineer UI","b3JnOjIzMjExNjY5","Air Chefs","https://www.linkedin.com/company/air-chefs/life","","","-","Stellenbosch, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251045913"
"4250895573","Relocate to Malta .NET Full Stack Developer (Consulting/Big 4)","b3JnOjI0MDQ1NjQ=","Black Pen Recruitment","https://www.linkedin.com/company/blackpenrecruitment/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250895573"
"4250584322","Senior Flutter Engineer (Global, Remote)","b3JnOjIxMDIyNTM=","Braintrust","https://www.linkedin.com/company/usebraintrust/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250584322"
"4250522448","OpenShift Senior Engineer","b3JnOjI0MjE5NTM3MA==","Blue Pearl","https://www.linkedin.com/company/bluepearlconsulting/life","","","-","Johannesburg, Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250522448"
"4250439123","Wordpress Developer","b3JnOjE1NDQ1NjEzMw==","The Ethical Agency","https://www.linkedin.com/company/the-ethical-agency/life","","","-","City of Cape Town, Western Cape, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250439123"
"4250416878","Senior | Intermediate Software Engineer (GoLang | Supply Chain)","b3JnOjk2OTEyODQy","Bash","https://www.linkedin.com/company/bashcareers/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250416878"
"4249790337","AI Engineer","b3JnOjUxNzc0Mjk3Nw==","Owethu Managed Services (OMS)","https://www.linkedin.com/company/owethu-managed-services-oms/life","","","-","Pretoria, Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249790337"
"4249714579","Senior Front-End Engineer (React)","b3JnOjkwNDE3ODA2","Ditto","https://www.linkedin.com/company/dittojobs/life","","","-","City of Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249714579"
"4248905595","Tech Lead / Staff Software Engineer","b3JnOjMxNDkxNTYy","Akiba Digital","https://www.linkedin.com/company/akibadigital/life","","","-","Johannesburg, Gauteng, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4248905595"
"4248883186","Software Developer","b3JnOjIzNjk0ODA=","Browns Jewellers","https://www.linkedin.com/company/browns-the-diamond-store/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4248883186"
